codigo;Ano;Desmatamento
210320;2007;nada consta
210320;2007;nada consta
210320;2007;nada consta
210320;2007;nada consta
210320;2007;nada consta
210325;2007;1279,6
210325;2007;1279,6
210325;2007;1279,6
210325;2007;1279,6
210330;2007;0
210330;2007;0
210355;2007;531,0
210355;2007;531,0
210355;2007;531,0
210355;2007;531,0
210360;2007;963,9
210360;2007;963,9
210360;2007;963,9
210360;2007;963,9
210370;2007;610,8
210370;2007;610,8
210370;2007;610,8
210370;2007;610,8
210370;2007;610,8
210370;2007;610,8
210375;2007;282,4
210375;2007;282,4
210375;2007;282,4
210375;2007;282,4
210400;2007;449,6
210400;2007;449,6
210400;2007;449,6
210400;2007;449,6
210400;2007;449,6
210405;2007;10,1
210405;2007;10,1
210405;2007;10,1
210405;2007;10,1
210409;2007;31,2
210409;2007;31,2
210409;2007;31,2
210409;2007;31,2
210409;2007;31,2
210430;2007;288,4
210430;2007;288,4
210430;2007;288,4
210430;2007;288,4
210430;2007;288,4
210430;2007;288,4
210455;2007;284,9
210455;2007;284,9
210455;2007;284,9
210455;2007;284,9
210460;2007;272,5
210460;2007;272,5
210460;2007;272,5
210467;2007;1009,2
210467;2007;1009,2
210467;2007;1009,2
210467;2007;1009,2
210467;2007;1009,2
210467;2007;1009,2
210467;2007;1009,2
210467;2007;1009,2
210480;2007;1127,4
210480;2007;1127,4
210480;2007;1127,4
210480;2007;1127,4
210480;2007;1127,4
210480;2007;1127,4
210490;2007;370,4
210490;2007;370,4
210490;2007;370,4
210490;2007;370,4
210500;2007;nada consta
210500;2007;nada consta
210500;2007;nada consta
210500;2007;nada consta
210500;2007;nada consta
210500;2007;nada consta
210500;2007;nada consta
210510;2007;0
210510;2007;0
210510;2007;0
210510;2007;0
210510;2007;0
210510;2007;0
210510;2007;0
210510;2007;0
210515;2007;213,5
210515;2007;213,5
210515;2007;213,5
210520;2007;380,0
210520;2007;380,0
210520;2007;380,0
210520;2007;380,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210530;2007;1111,0
210540;2007;456,0
210540;2007;456,0
210540;2007;456,0
210540;2007;456,0
210540;2007;456,0
210540;2007;456,0
210542;2007;2471,4
210542;2007;2471,4
210542;2007;2471,4
210542;2007;2471,4
210542;2007;2471,4
210550;2007;579,2
210550;2007;579,2
210550;2007;579,2
210550;2007;579,2
210550;2007;579,2
210560;2007;486,9
210560;2007;486,9
210560;2007;486,9
210560;2007;486,9
210580;2007;312,4
210580;2007;312,4
210580;2007;312,4
210590;2007;534,1
210590;2007;534,1
210590;2007;534,1
210590;2007;534,1
210600;2007;115,4
210600;2007;115,4
210600;2007;115,4
210600;2007;115,4
210630;2007;nada consta
210632;2007;539,1
210632;2007;539,1
210632;2007;539,1
210632;2007;539,1
210632;2007;539,1
210632;2007;539,1
210640;2007;nada consta
210640;2007;nada consta
210640;2007;nada consta
210640;2007;nada consta
210640;2007;nada consta
210640;2007;nada consta
210660;2007;nada consta
210660;2007;nada consta
210660;2007;nada consta
210663;2007;403,3
210663;2007;403,3
210663;2007;403,3
210667;2007;nada consta
210667;2007;nada consta
210667;2007;nada consta
210667;2007;nada consta
210675;2007;231,5
210675;2007;231,5
210675;2007;231,5
210675;2007;231,5
210690;2007;942,5
210690;2007;942,5
210690;2007;942,5
210690;2007;942,5
210690;2007;942,5
210690;2007;942,5
210700;2007;172,6
210700;2007;172,6
210700;2007;172,6
210700;2007;172,6
210700;2007;172,6
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210720;2007;nada consta
210735;2007;1151,8
210735;2007;1151,8
210735;2007;1151,8
210735;2007;1151,8
210735;2007;1151,8
210735;2007;1151,8
211130;2007;352,1
211130;2007;352,1
210740;2007;704,6
210750;2007;68,8
210750;2007;68,8
210750;2007;68,8
210750;2007;68,8
210805;2007;nada consta
210820;2007;179,7
210820;2007;179,7
210820;2007;179,7
210820;2007;179,7
210830;2007;481,3
210830;2007;481,3
210830;2007;481,3
210845;2007;232,2
210845;2007;232,2
210845;2007;232,2
210845;2007;232,2
210850;2007;202,4
210850;2007;202,4
210850;2007;202,4
210850;2007;202,4
210850;2007;202,4
210850;2007;202,4
210850;2007;202,4
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210860;2007;867,2
210870;2007;479,0
210870;2007;479,0
210870;2007;479,0
210870;2007;479,0
210880;2007;253,3
210880;2007;253,3
210880;2007;253,3
210880;2007;253,3
210880;2007;253,3
210880;2007;253,3
210890;2007;588,9
210900;2007;556,7
210900;2007;556,7
210927;2007;553,2
210927;2007;553,2
210927;2007;553,2
210927;2007;553,2
210927;2007;553,2
210927;2007;553,2
210930;2007;0
210930;2007;0
210930;2007;0
210930;2007;0
210930;2007;0
210930;2007;0
210930;2007;0
210930;2007;0
210930;2007;0
210940;2007;nada consta
210940;2007;nada consta
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210945;2007;14,3
210955;2007;432,6
210955;2007;432,6
210955;2007;432,6
210955;2007;432,6
210955;2007;432,6
210955;2007;432,6
210980;2007;1396,6
210980;2007;1396,6
210980;2007;1396,6
210980;2007;1396,6
210980;2007;1396,6
210980;2007;1396,6
210980;2007;1396,6
210990;2007;766,3
210990;2007;766,3
210990;2007;766,3
210990;2007;766,3
210990;2007;766,3
211000;2007;5627,1
211000;2007;5627,1
211000;2007;5627,1
211000;2007;5627,1
211000;2007;5627,1
211003;2007;863,1
211010;2007;nada consta
211010;2007;nada consta
211010;2007;nada consta
211010;2007;nada consta
211010;2007;nada consta
211010;2007;nada consta
211020;2007;212,5
211020;2007;212,5
211020;2007;212,5
211020;2007;212,5
211020;2007;212,5
211020;2007;212,5
211020;2007;212,5
211023;2007;nada consta
211023;2007;nada consta
211023;2007;nada consta
211030;2007;278,6
211030;2007;278,6
211030;2007;278,6
211030;2007;278,6
211040;2007;nada consta
211060;2007;nada consta
211060;2007;nada consta
211060;2007;nada consta
211060;2007;nada consta
211060;2007;nada consta
211060;2007;nada consta
211085;2007;710,2
211085;2007;710,2
211085;2007;710,2
211105;2007;251,9
211120;2007;94,1
211120;2007;94,1
211120;2007;94,1
211120;2007;94,1
211120;2007;94,1
211120;2007;94,1
211120;2007;94,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211130;2007;352,1
211140;2007;643,5
211140;2007;643,5
211140;2007;643,5
211140;2007;643,5
211140;2007;643,5
211153;2007;452,8
211153;2007;452,8
211153;2007;452,8
211153;2007;452,8
211153;2007;452,8
211157;2007;0,0
211157;2007;0,0
211157;2007;0,0
211157;2007;0,0
211157;2007;0,0
211157;2007;0,0
211176;2007;1128,5
211176;2007;1128,5
211176;2007;1128,5
211176;2007;1128,5
